0.precision	0.recall	0.f1-score	0.support	1.precision	1.recall	1.f1-score	1.support	2.precision	2.recall	2.f1-score	2.support	accuracy	macro avg.precision	macro avg.recall	macro avg.f1-score	macro avg.support	weighted avg.precision	weighted avg.recall	weighted avg.f1-score	weighted avg.support
0.6467065868263473	0.5510204081632653	0.5950413223140495	196	0.4647887323943662	0.6428571428571429	0.5395095367847412	154	0.7953367875647669	0.7379807692307693	0.7655860349127183	416	0.6710182767624021	0.6356107022618268	0.643952773417059	0.633378964670503	766	0.6908512525243337	0.6710182767624021	0.6764965513865465	766
0.6175115207373272	0.6836734693877551	0.648910411622276	196	0.5343511450381679	0.45454545454545453	0.49122807017543857	154	0.8014354066985646	0.8052884615384616	0.8033573141486812	416	0.7036553524804178	0.6510993574913533	0.6478357951572238	0.6478319319821318	766	0.7006781508968628	0.7036553524804178	0.7010864310324217	766
0.647887323943662	0.7040816326530612	0.6748166259168704	196	0.5	0.6233766233766234	0.5549132947976878	154	0.8199445983379502	0.7115384615384616	0.761904761904762	416	0.6919060052219321	0.6559439740938707	0.6796655725227154	0.6638782275397733	766	0.7115964339445758	0.6919060052219321	0.6980066410325476	766
0.6324324324324324	0.5969387755102041	0.6141732283464567	196	0.5025641025641026	0.6363636363636364	0.5616045845272206	154	0.8134715025906736	0.7548076923076923	0.7830423940149626	416	0.6906005221932114	0.6494893458624028	0.6627033680605109	0.6529400689628799	766	0.7046420021270873	0.6906005221932114	0.6953142228241801	766
