0.precision	0.recall	0.f1-score	0.support	1.precision	1.recall	1.f1-score	1.support	2.precision	2.recall	2.f1-score	2.support	accuracy	macro avg.precision	macro avg.recall	macro avg.f1-score	macro avg.support	weighted avg.precision	weighted avg.recall	weighted avg.f1-score	weighted avg.support
0.5702863038431777	0.9384550084889643	0.7094497031926841	2356	0.5295857988165681	0.16228467815049863	0.24843858431644691	1103	0.27350427350427353	0.03665521191294387	0.06464646464646465	873	0.5590951061865189	0.45779212538800645	0.3791316328508023	0.34084491738519856	4332	0.5001147042286316	0.5590951061865189	0.46212549004140546	4332
0.5651625913788757	0.9516129032258065	0.7091570457061521	2356	0.49514563106796117	0.1387126019945603	0.21671388101983002	1103	0.2857142857142857	0.018327605956471937	0.03444564047362755	873	0.5565558633425669	0.44867416938704086	0.36955103705894626	0.3201055223998699	4332	0.4910196832375724	0.5565558633425669	0.44780250567452534	4332
0.6552315608919382	0.8106960950764007	0.7247201669512428	2356	0.4652892561983471	0.5104261106074343	0.4868136619109381	1103	0.2898550724637681	0.06872852233676977	0.11111111111111112	873	0.5847183748845799	0.4701252965180178	0.46328357600686826	0.440881646657764	4332	0.5332370926382856	0.5847183748845799	0.5404885000980824	4332
0.5913185913185913	0.9193548387096774	0.7197208838677521	2356	0.5105348460291734	0.28558476881233	0.36627906976744184	1103	0.15384615384615385	0.009163802978235968	0.0172972972972973	873	0.5745614035087719	0.41856653039797287	0.4047011368334144	0.3677657503108305	4332	0.4825886954350119	0.5745614035087719	0.4881737665942873	4332
0.6172912363529065	0.8879456706281834	0.7282854656222804	2356	0.595903165735568	0.2901178603807797	0.3902439024390244	1103	0.3645320197044335	0.16953035509736541	0.23143080531665364	873	0.5909510618651893	0.5259088072643027	0.4491979620354429	0.4499867244593194	4332	0.5609085405945867	0.5909510618651893	0.5420864899440847	4332
0.5855614973262032	0.9295415959252971	0.7185039370078741	2356	0.5096899224806202	0.2384406165004533	0.3248919085855466	1103	0.3026315789473684	0.026345933562428408	0.04847207586933614	873	0.5715604801477377	0.46596099958473053	0.39810938199605955	0.363955973820919	4332	0.509226278997625	0.5715604801477377	0.48325650346129717	4332
0.5511227902532251	0.9792020373514432	0.705288902476307	2356	0.5714285714285714	0.06890299184043518	0.12297734627831716	1103	0.15384615384615385	0.002290950744558992	0.004514672686230249	873	0.5505540166204986	0.4254658385093168	0.3501319933121458	0.27759364048028484	4332	0.47623238698753567	0.5505540166204986	0.4158000868961778	4332
0.628498727735369	0.8387096774193549	0.7185454545454545	2356	0.4975609756097561	0.36990027198549413	0.42433697347893923	1103	0.28532608695652173	0.12027491408934708	0.16921837228041903	873	0.5745614035087719	0.4704619301005489	0.44296162116473203	0.43736693343493754	4332	0.5260024082537242	0.5745614035087719	0.5329326896715527	4332
0.6056945642795514	0.8938879456706282	0.7220984056231785	2356	0.5428082191780822	0.2873980054397099	0.3758150563129816	1103	0.34686346863468637	0.10767468499427263	0.16433566433566435	873	0.5810249307479224	0.49845541736410665	0.4296535453682036	0.42074970875727485	4332	0.5375220838675274	0.5810249307479224	0.5215265202507993	4332
0.5980643324793624	0.8917657045840407	0.715965241097291	2356	0.46701846965699206	0.3209428830462375	0.3804406233207952	1103	0.3442622950819672	0.024054982817869417	0.044967880085653104	873	0.5715604801477377	0.4697816990727739	0.4122545234827159	0.38045791483457975	4332	0.5135507670728526	0.5715604801477377	0.4953132675121952	4332
0.5488862837045722	0.9936332767402377	0.7071439359613352	2356	0.6229508196721312	0.03445149592021759	0.06529209621993128	1103	0.3333333333333333	0.002290950744558992	0.004550625711035268	873	0.5496306555863343	0.5017234789033455	0.3434585744683381	0.25899555263076723	4332	0.52430536438281	0.5496306555863343	0.40212857606214764	4332
0.6515101228011948	0.8331918505942275	0.7312348668280871	2356	0.5098855359001041	0.4442429737080689	0.4748062015503876	1103	0.33798882681564246	0.13860252004581902	0.19658813972380182	873	0.5941828254847645	0.4997948285056471	0.47201244811603843	0.46754306936742557	4332	0.5522681997293365	0.5941828254847645	0.5581999151744991	4332
0.57398753894081	0.9384550084889643	0.7123067010309277	2356	0.5472527472527473	0.2257479601087942	0.3196405648267009	1103	0.08	0.002290950744558992	0.004454342984409799	873	0.5683287165281625	0.4004134287311858	0.3888313064474392	0.34546720294734606	4332	0.4676302913121719	0.5683287165281625	0.4696783869016866	4332
0.6550188420692018	0.8115449915110357	0.7249289099526066	2356	0.5406403940886699	0.3980054397098821	0.45848563968668404	1103	0.3427620632279534	0.23596792668957617	0.27951153324287653	873	0.590258541089566	0.5128070997952751	0.4818394526368313	0.4876420276273891	4332	0.5629690738210631	0.590258541089566	0.5673258866444564	4332
0.646415943426551	0.8535653650254669	0.7356868483629048	2356	0.5466052934407365	0.43064369900271987	0.4817444219066937	1103	0.38920454545454547	0.15693012600229095	0.2236734693877551	873	0.605493998153278	0.5274085941072776	0.48037973001015927	0.4803682465524512	4332	0.5691683216897286	0.605493998153278	0.567846087461126	4332
0.6096256684491979	0.8709677419354839	0.7172317371548411	2356	0.48148148148148145	0.3653671804170444	0.4154639175257732	1103	0.2713178294573643	0.04009163802978236	0.06986027944111776	873	0.574792243767313	0.45414165979601456	0.42547552012743695	0.40085197804057743	4332	0.5088210097083711	0.574792243767313	0.5099359874699513	4332
0.5578869414959269	0.9592529711375212	0.7054783830185734	2356	0.5168539325842697	0.12511332728921123	0.20145985401459854	1103	0.07142857142857142	0.001145475372279496	0.002254791431792559	873	0.5537857802400739	0.38205648183625596	0.361837257933004	0.3030643428216548	4332	0.4494064322857793	0.5537857802400739	0.43543068381574696	4332
0.6564459930313589	0.799660441426146	0.7210103329506315	2356	0.43764523625096824	0.5122393472348141	0.4720133667502089	1103	0.3508771929824561	0.06872852233676977	0.1149425287356322	873	0.5791782086795937	0.48165614075492774	0.46020943699924327	0.4359887428121576	4332	0.5391563353278818	0.5791782086795937	0.5354745880755714	4332
0.6582830315224681	0.8331918505942275	0.735481453727988	2356	0.49951409135082603	0.46600181323662737	0.4821763602251407	1103	0.367601246105919	0.13516609392898052	0.19765494137353432	873	0.5990304709141274	0.508466122993071	0.4781199192532785	0.47177091844222097	4332	0.5592785671462057	0.5990304709141274	0.5626010143422359	4332
0.7560581583198708	0.5959252971137521	0.666508426299549	2356	0.43889264010803514	0.5893019038984587	0.5030959752321982	1103	0.317907444668008	0.3619702176403207	0.33851098018211034	873	0.5470914127423823	0.5042860810319714	0.5157324728841771	0.5027051272379525	4332	0.5870048019935248	0.5470914127423823	0.5588016617594262	4332
0.6252274105518496	0.8752122241086587	0.7293951185001769	2356	0.4934445768772348	0.37533998186763373	0.42636457260556127	1103	0.3384615384615385	0.07560137457044673	0.12359550561797751	873	0.5867959372114496	0.4857111752968743	0.4420511935155797	0.4264517322412386	4332	0.5338832111340421	0.5867959372114496	0.5301555630597519	4332
0.6193939393939394	0.8675721561969439	0.7227722772277226	2356	0.47593582887700536	0.40344514959202177	0.436702649656526	1103	0.3402061855670103	0.037800687285223365	0.06804123711340207	873	0.5821791320406279	0.4785119846126517	0.43627266435806306	0.4091720546658835	4332	0.5266041875492746	0.5821791320406279	0.5179904219112794	4332
0.6306471306471306	0.8769100169779287	0.7336647727272727	2356	0.5	0.41795104261106075	0.4553086419753086	1103	0.30597014925373134	0.046964490263459335	0.0814299900695134	873	0.592797783933518	0.4788724266336207	0.44727518328414956	0.4234678015906983	4332	0.5319521191373839	0.592797783933518	0.53134995798128	4332
0.5490242181989184	0.9910865874363328	0.7066121954909972	2356	0.6909090909090909	0.03445149592021759	0.06563039723661486	1103	0.08333333333333333	0.002290950744558992	0.004459308807134894	873	0.5482456140350878	0.4410888808137809	0.3426096780337031	0.25890063384491563	4332	0.49130281286920113	0.5482456140350878	0.4019071184943223	4332
0.6671333566678334	0.8089983022071308	0.7312488010742376	2356	0.5229759299781181	0.43336355394378967	0.47397124442240957	1103	0.3244206773618538	0.20847651775486828	0.25383542538354253	873	0.5923361034164358	0.5048433213359351	0.4836127913019295	0.4863518236267299	4332	0.5613637789501796	0.5923361034164358	0.5695315753205573	4332
