0.precision	0.recall	0.f1-score	0.support	1.precision	1.recall	1.f1-score	1.support	2.precision	2.recall	2.f1-score	2.support	accuracy	macro avg.precision	macro avg.recall	macro avg.f1-score	macro avg.support	weighted avg.precision	weighted avg.recall	weighted avg.f1-score	weighted avg.support
0.68586387434555	0.668367346938776	0.677002583979328	196	0.593220338983051	0.451612903225806	0.512820512820513	155	0.792576419213974	0.872596153846154	0.830663615560641	416	0.735332464146024	0.690553544180858	0.664192134670245	0.673495570786827	767	0.725019898705494	0.735332464146024	0.727165254263826	767
0.581818181818182	0.653061224489796	0.615384615384615	196	0.457831325301205	0.490322580645161	0.473520249221184	155	0.818897637795276	0.75	0.782936010037641	416	0.672750977835724	0.619515714971554	0.631127935044986	0.62394695821448	767	0.68534763543792	0.672750977835724	0.677591138748796	767
0.623853211009174	0.693877551020408	0.657004830917874	196	0.522988505747126	0.587096774193548	0.553191489361702	155	0.850666666666667	0.766826923076923	0.806573957016435	416	0.711864406779661	0.665836127807656	0.68260041609696	0.67225675909867	767	0.72648732865963	0.711864406779661	0.717147840716824	767
0.647798742138365	0.525510204081633	0.580281690140845	196	0.454545454545455	0.580645161290323	0.509915014164306	155	0.8	0.788461538461538	0.794188861985472	416	0.679269882659713	0.63411473222794	0.631538967944498	0.628128522096874	767	0.691294783459798	0.679269882659713	0.682079015709295	767
0.593886462882096	0.693877551020408	0.64	196	0.375	0.348387096774194	0.361204013377926	155	0.82994923857868	0.786057692307692	0.807407407407407	416	0.674054758800521	0.599611900486925	0.609440780034098	0.602870473595111	767	0.6776866101351	0.674054758800521	0.674456458350795	767
0.666666666666667	0.540816326530612	0.597183098591549	196	0.485	0.625806451612903	0.546478873239437	155	0.821078431372549	0.805288461538462	0.813106796116505	416	0.701434159061278	0.657581699346405	0.657303746560659	0.652256255982497	767	0.713703121405016	0.701434159061278	0.704047639974605	767
0.551724137931034	0.653061224489796	0.598130841121495	196	0.454054054054054	0.541935483870968	0.494117647058824	155	0.817142857142857	0.6875	0.746736292428199	416	0.649282920469361	0.607640349709315	0.627498902786921	0.612994926869506	767	0.675942292026453	0.649282920469361	0.657710792443365	767
0.563559322033898	0.678571428571429	0.615740740740741	196	0.487179487179487	0.490322580645161	0.488745980707396	155	0.802666666666667	0.723557692307692	0.761061946902655	416	0.664928292046936	0.617801825293351	0.630817233841427	0.62184955611693	767	0.677809362405212	0.664928292046936	0.668895152681012	767
0.64321608040201	0.653061224489796	0.648101265822785	196	0.469945355191257	0.554838709677419	0.50887573964497	155	0.81038961038961	0.75	0.779026217228464	416	0.685788787483703	0.641183681994292	0.652633311389072	0.645334407565407	767	0.698870873188418	0.685788787483703	0.690975872377154	767
0.593137254901961	0.61734693877551	0.605	196	0.483333333333333	0.561290322580645	0.519402985074627	155	0.830287206266319	0.764423076923077	0.795994993742178	416	0.685788787483703	0.635585931500537	0.647686779426411	0.640132659605601	767	0.699571116602659	0.685788787483703	0.691292542481503	767
